id,keyword,location,text,target
5803,lightning,Akhanda Bharatham,"@DigantRai I do - in malayalam (though my mother tongue is Tamil but Malayalam is preferred) and am lightning fast

When I was teaching MBA Students and do the calculations on White board like that, my students, who had Calculators used to gape at me as if I am a strange animal😀",0
5804,lightning,"Gujarat, India","RT @AgarwalPema: there is no 
lightning 
without the 
thunder 
and yet..
they’re never 
together  

thunder to 
lightning  
you n me 
🖤

#HeShe 
#Pemsmuses https://t.co/fy6uQaVXPi",0
5805,lightning,Basketball Court,Diff lightning https://t.co/CGRQzygr6w,0
5806,lightning,"Tulsa, OK to Houston, TX",RT @ReedTimmerAccu: Dominator Fore nearly struck by lightning! The most insane barrage of lightning I have ever witnessed just ahead of monster HP tornadic supercell south of Tunica MS. Deployed subsonic. Heading back to retrieve @RadarOmega_WX https://t.co/taym1rJA7b,0
5807,lightning,Inertia,"RT @meh_thinks: When she is the thunder and lightning and ferocious winds that wreak havoc,  
love her harder.",0
5808,lightning,"Salem, WI",Lightning 12U #lightningsoftball https://t.co/1tHE1umQqr,0
5809,lightning,"PSN, 18+",@TheNextHokage Who is this guy with the scars on his face?,0
5810,lightning,,Every other day a marginalized person in Florida is beat up by Lightning McQueen. You can help by contacting your local representatives. Follow Wayne's World for more info on this very troubling news. ((image)),0
5811,lightning,"Kuala Lumpur, Wilayah Persekut","RT @chuggaaconroy: They made a Pokémon game with a lightning-fast battle system, thoughtfully designed menus, the most interesting antagonist the series has ever seen, one of the best soundtracks, and animated 649 Pokémon as 2D sprites. And they said ""lul ice cream cone Pokemon worst game ever"" https://t.co/tnRTS88WeM",0
5812,lightning,Suomi,"RT @TheMinttu: A couple more #MTGStrixhaven arts from me – two very different cards, Mind's Desire 👁️ and Lightning Helix 🌩️
AD Tom Jenkot https://t.co/MVzZ3d5Bw7",0
5813,lightning,Voice - LOONA,"RT @twicepink_2yeon: Jihyo laughing hard because Nayeon said ""Jihyo, there's lightning"" when they were in a plane, Jeongyeon also thinking it was lightning and it turns out that Jihyo was wrong (thinking that it wasn't lightning)😂

#TWICE #트와이스 @JYPETWICE https://t.co/jv1kVEjKBa",0
5814,lightning,🌠,"RT @BearUNLV: I can stop laughing at this Among Us VO with Donald Duck, Mickey Mouse, Goofy, Kermit, and my man Lightning McQueen 🤣🤣🤣 https://t.co/JOqlwHIujb",0
5815,lightning,,Help! My biplane was struck by lightning and became a bi plane,0
5816,lightning,East Midlands,RT louderthanwar: Tonights @TheNWRA_  went really well . Great sets from @Lightning_Seeds @RedRumClub @thisiszuzu  and fascinating interviews by @johnrobb77 tomorrow it's @thecharlatans @ististmusic @WEARELIINES - you must come! #thenorthwillriseagain ti… https://t.co/1qStnxm1Vy,0
5817,lightning,East Midlands,"RT louderthanwar: RT @louderthanwar: PLEASE SHARE!
countdown to the weekend!
Tickets are flying out for this weekend's live cast we are putting on.  Join the party! Will be accompanied by live twitter feed.
With The Charlatans, Lightning Seeds, IST IST, … https://t.co/1qStnxm1Vy",0
5818,lightning,East Midlands,RT louderthanwar: RT @Lightning_Seeds: Our live stream show @TheNWRA_ kicks off in 10 minutes! Where in the world are you watching from? We’d love to know 🍓,0
5819,lightning,East Midlands,RT louderthanwar: Who is joining us on Twitter tonight to follow our @TheNWRA_  live cast event with @Lightning_Seeds @RedRumClub @thisiszuzu  and in conversations by @johnrobb77 ? An online party ! Details from https://t.co/1qStnxm1Vy,0
5820,lightning,Nigeria,"RT @holybibletoday: #Bible

As Jesus was praying with Peter, John &amp; James, on the mountain, the appearance of his face changed, and his clothes became as bright as lightning. Moses &amp; Elijah, appeared in glorious splendor, talking with Jesus. (Luke 9 29-30)

#Hosanna #SundayMorning
#SaturdayThoughts",0
5821,lightning,"221B Baker St, Puerto Rico USA","RT @FOXNashville: WICKED ⚡️ Check out this lightning show in Westmoreland 

Video: Kenneth Tatum https://t.co/T3tkQ8Uty5",0
5822,lightning,any pronouns,"RT @gettingtired420: Lightning McQueen fancam
Lightning McQueen fancam https://t.co/7QAPQVeMY4",0
5823,lightning,she they 15,"RT @dnfrog: // please stop, rt, and read !!//

here are some links i found that you can use to educate yourself further and help protest/fight against enbridge pipeline 3!! 

https://t.co/VD5yV0FLFM

https://t.co/jBJ2bbwewK

https://t.co/gzuwiUtkrR

https://t.co/19fAvugVIt.. https://t.co/jsCDFc17Ty",0
5824,lightning,,@Fatal_Lightning @MirandaEvaKH @inshape4u We used to have a treadmill I think or we still have it but who knows.,0
5825,lightning,Hollywood,Black Lightning - Episode 4.07 - Painkiller - Promo + Press Release https://t.co/9Wyhf1PwvU https://t.co/jw5V8mI8Zm,0
5826,lightning,any pronouns,@choisansleftnut PLEASE EDIT ME INTO LIGHTNING MCQUEEN,0
5827,lightning,"Elmira, NY","@DianeP89 @MsApricus Cool, I Love Thunder and Lightning storms. When I die I want to become one.",0
5828,lightning,,"RT @TBLightning: We have better in us. 

#TBLvsCAR: https://t.co/3Ztuodr7fl https://t.co/kXPk4IJuzO",0
5829,lightning,,"RT @notorious_dark: @cz_binance @binance Worlds First real Lightning ⚡️DEX by @XSNofficial $XSN 

✅#lightning Network 
✅#ConnextNetwork (ETH Offchain Scalling) 
✅ real BTC-ERC20 bridge 
✅Fees getting earn by Masternodes
✅TOR Privacy 🏴‍☠️
✅Coldstaking Ledger/ Trezor 
✅#Bitfinex 

#GameChanger #UniswapKiller #L3 #CZ https://t.co/D5vadUNsF2",0
5830,lightning,,"RT @KristaMcEnany: RADAR UPDATE (7:23 PM) - Most of central Indiana still in good shape at this time but we are seeing heavy rain with lightning moving through White county, nearing Monticello at this time.

#INwx @theWXauthority @FOX59 https://t.co/wzuIOQCDul",1
5831,lightning,RhinoRavage's House,Today at work I felt like Zuko in the redirect lightning storm episode of ATLA when there was lightning crackling around the area around us and I was around a bunch of metal carts trying to push them,0
5832,lightning,,"@bluewalletio just works

Custodial for Lightning Network BUT you can link to your own node making it non-custodial

Non-custodial for on-chain

Great wallet!

#Bitcoin #BTC #LN #LightningNetwork https://t.co/w5apH7KlKj",0
5833,lightning,"Idofront, Mexico","RT @GuyChihuehue: @the_mimiga Remember how they gave Luigi cool lightning-based powers to set him apart from Mario and then Nintendo just, never touched on that ever again https://t.co/OxYeu1VOhb",0
5834,lightning,Any Pronouns,"I. HATE. THUNDER.
Lightning is cool tho",0
5835,lightning,,"RT @KristaMcEnany: A strong storm is nearing Crawfordsville, Ladoga and Roachdale, capable of producing 50 mph wind gusts and pea size hail.

Plenty of lightning along with heavy downpours in this storm

#INwx @theWXauthority @FOX59 https://t.co/2qKQOz4Tr8",1
5836,lightning,"PSN, 18+","@justinwhitmore2 @MirandaEvaKH @inshape4u Awesome! I use the treadmill, with some incline.",0
5837,lightning,,"the love triangle between tow mater, lightning mcqueen, and sally is literally heather by conan gray",0
5838,lightning,Illinois,"Mad Money' Lightning Round: 3D Systems, Renewable Energy Group https://t.co/JgcJe3rCdG Great source of personal finance ideas news tips! let me know what you think? #personalfinance #debt #mortgage #wealth #investing #saving #retirement https://t.co/d8xuCjHrpn",0
5839,lightning,ur moms house,@biggestllad ans lightning,0
5840,lightning,¦ She/They/He,"RT @GuyChihuehue: @the_mimiga Remember how they gave Luigi cool lightning-based powers to set him apart from Mario and then Nintendo just, never touched on that ever again https://t.co/OxYeu1VOhb",0
5841,lightning,,"@lightning_lisa Hey Lisa, we have good news for you.🤩 We hear that the option that you want is not discovered by you yet. Please follow the link for more information about adjusting subtitle appearances: https://t.co/AcBCmsdEhi ^CY",0
5842,massacre,,"RAILWAY STATION STAFFS also joined the protest against military dictatorshipheld in MyitNge. 
JUNTA MASSACRE 
#Mar28Coup
#WhatsHappeningInMyanmar https://t.co/mWQu1fQYNt",1
5843,massacre,Myanmar,"RT @ThiriKyweKywe: @nslwin Poweful #Monywa Strike never fails to protest against military regime. The fight for democracy is stronger day by day with every possible ways despite JUNTA MASSACRE .

#Mar28Coup
#WhatsHappeningInMyanmar https://t.co/AMC2HDCpjC",1
5844,massacre,,"RT @YMNGz: Despite the deadliest yesterday’s massacre by terrorist junta, thousands of people continued marching on the streets against military coup in Monywa. Junta’s brutal killing can’t stop people from fighting for democracy. 
JUNTA MASSACRE
#Mar28Coup
#WhatsHappeningInMyanmar https://t.co/gVDdOnZ9Ps",1
5845,massacre,,"RT @NyiHtutKhaung7: The Father of four children was shot in leg, thrown into the fire and left to be burnt alive by Military Junta last night. Happened last night in Mandalay. 
JUNTA MASSACRE
#Mar28Coup
#WhatsHappeningInMyanmar https://t.co/XFDth6XbNx",1
5846,massacre,,"Thaketa, Yangon: Terrorists raided KhaingShweWar ward last night around 11pm, shot arbitrarily in neighborhood, broke into a store and stole 100lakh worth of items. 

JUNTA MASSACRE

#WhatsHappeningInMyanmar #Mar28Coup https://t.co/ktcHip7kw7",1
5847,massacre,,"RT @Joana91620639: Tw//blood
2 girls from medic team have been shot in #MoneYwar,YadanarPone Ward today. One has been shot in legs and one in head.
JUNTA MASSACRE 
#Mar28Coup
#WhatsHappeningInMyanmar https://t.co/1TxyrHW21g",1
5848,massacre,United States,"Milk Tea Alliance (Myanmar, Hong Kong, Taiwan, Thai &amp; Tibetan) Dictatorship Revolution was done in NewYork City by a mass crowd more than 1,000 people yesterday.

JUNTA MASSACRE

#WhatsHappeningInMyanmar  
#Mar28Coup https://t.co/UA7ZjekKMU",1
5849,massacre,United States,"MILITARY TERRORISTS threatened motorman with guns and abuse the public trains to invade civilians’ ward. A loud explosion is also heard by some locals , in KaMarYut train station , Lower BaHo road , Hlaing tsp.  
JUNTA MASSACRE #WhatsHappeningInMyanmar #Mar28Coup https://t.co/eacfg5f9IE",1
5850,massacre,,"RT @Hsu37814182: A civilian was killed and several people injured during the night strike because of the deadly onslaughts by the terrorists. It happened in #Tatkone near #Naypyidaw. 
JUNTA MASSACRE
#WhatsHappeninglnMyanmar 
#Mar28Coup https://t.co/A1qdOxhaG4",1
5851,massacre,,"RT @aye_thandar_soe: At Suwan Railway Station, South Koreans posted photos of Myanmar in order to spread awareness within. The people and government in South Korea are enthusiastically helping Myanmar  and they are indeed true friend of Myanmar.
JUNTA MASSACRE
#Mar28Coup
#WhatsHappeningInMyanmar https://t.co/JHH0dJd7CY",1
5852,massacre,,"Images of a victim who was shot in head last night in Mogok. A least 450 were massacred under Coup n most of them r intentionally shot in heads by military.

JUNTA MASSACRE

#Mar28Coup
#WhatsHappeningInMyanmar https://t.co/gb7UWpO1n9",1
5853,massacre,United States,"Images of spring revolution protest in Save Myanmar Campaign of Louisville, Kentucky, USA  on March 27.
JUNTA MASSACRE
#Mar28Coup
#WhatsHappeningInMyanmar https://t.co/LAzw0TcZ8O",1
5854,massacre,,"RT @hannayuri_twt: Despite the deadliest yesterday’s massacre by terrorist junta, thousands of people continued marching on the streets against military coup in Monywa. Junta’s brutal killing can’t stop people from fighting for democracy. 
JUNTA MASSACRE
#Mar28Coup
#WhatsHappeningInMyanmar https://t.co/c3MfOYB9G7",1
5855,massacre,,"RT @HtarEiHlaing3: At Suwan Railway Station, South Koreans posted photos of Myanmar in order to spread awareness within. The people and government in South Korea are enthusiastically helping Myanmar  and they are indeed true friend of Myanmar.
JUNTA MASSACRE
#Mar28Coup
#WhatsHappeningInMyanmar https://t.co/3oyXzeTb3t",1
5856,massacre,United States,"RT @SaveMyanmar990: Tw//blood
2 girls from medic team have been shot in #MoneYwar,YadanarPone Ward today. One has been shot in legs and one in head.
JUNTA MASSACRE 
#Mar28Coup
#WhatsHappeningInMyanmar https://t.co/pDkPHLyx4m",1
5857,massacre,Myanmar,"RT @Larry93505775: Junta terrorists attacked at some villages at mutraw areas Karen state with thier air strikes and drone Air Force to shell huge weapons.
JUNTA MASSACRE
#WhatsHappeningInMyanmar 
#Mar28Coup https://t.co/zt260PhaVq",1
5858,massacre,,"RT @Okiza12: What can stop the restoration of Biafra,is it persecution, war,massacre,intimidation,humiliation,harassment,starvation,sabotage, subjugation.Bring all of the above tribulations together,they cannot stop the coming of BIAFRA,THE RISING SUN.We must get to our promise land",0
5859,massacre,,"RT @LinkeviciusL: The leader of #Burma's ruling junta called #Russia a ""true friend"". The visit of Russia's deputy defense minister coincided with the massacre - the bloodiest day since the coup began. Whole world was horryfied. Tell me who is your friend- I'll tell you who you are. https://t.co/asRQFZyTdK",0
